1363015492538	01-03-2013	8147649	83	14	412	8168	11-3-2013	0	null	0	0	Tonights_Girlfriend
1363101703106	01-03-2013	8147649	78	22	412	15164	11-3-2013	1	null	0	0	Tonights_Girlfriend
1363188223704	01-03-2013	8147649	79	27	412	16133	11-3-2013	2	null	0	0	Tonights_Girlfriend
1363274642348	01-03-2013	8147649	80	28	412	16751	11-3-2013	3	null	0	0	Tonights_Girlfriend
1363361383265	01-03-2013	8147649	80	28	412	17174	11-3-2013	4	null	0	0	Tonights_Girlfriend
1363447606923	01-03-2013	8147649	80	28	412	17663	11-3-2013	5	null	0	0	Tonights_Girlfriend
1363534100494	01-03-2013	8147649	80	28	412	18034	11-3-2013	6	null	0	0	Tonights_Girlfriend
1363620315837	01-03-2013	8147649	81	29	412	18466	11-3-2013	7	null	0	0	Tonights_Girlfriend
1363706230937	01-03-2013	8147649	81	29	412	18814	11-3-2013	8	null	0	0	Tonights_Girlfriend
1363792972388	01-03-2013	8147649	81	29	412	19101	11-3-2013	9	null	0	0	Tonights_Girlfriend
1363878603597	01-03-2013	8147649	81	30	412	19339	11-3-2013	10	null	0	0	Tonights_Girlfriend
1363965367663	01-03-2013	8147649	82	31	412	19736	11-3-2013	11	null	0	0	Tonights_Girlfriend
1364051377564	01-03-2013	8147649	82	31	412	20068	11-3-2013	12	null	0	0	Tonights_Girlfriend
1364137803384	01-03-2013	8147649	82	32	412	20288	11-3-2013	13	null	0	0	Tonights_Girlfriend
1364224805797	01-03-2013	8147649	82	32	412	20470	11-3-2013	14	null	0	0	Tonights_Girlfriend
1364311160823	01-03-2013	8147649	82	32	412	20638	11-3-2013	15	null	0	0	Tonights_Girlfriend
1364483179392	01-03-2013	8147649	82	32	412	20768	11-3-2013	17	null	0	0	null
1364570279155	01-03-2013	8147649	82	32	412	20887	11-3-2013	18	null	0	0	null
1364656036718	01-03-2013	8147649	83	33	412	20976	11-3-2013	19	null	0	0	null
1364742815435	01-03-2013	8147649	83	33	412	21177	11-3-2013	20	null	0	0	null
1364829083089	01-03-2013	8147649	84	35	412	21419	11-3-2013	21	null	0	0	null
1364916081874	01-03-2013	8147649	84	35	412	21616	11-3-2013	22	null	0	0	null
1365002218286	01-03-2013	8147649	84	35	412	21713	11-3-2013	23	null	0	0	null
1365088498986	01-03-2013	8147649	84	35	412	21939	11-3-2013	24	null	0	0	null
1365176180666	01-03-2013	8147649	84	35	412	22190	11-3-2013	25	null	0	0	null
1365263776171	01-03-2013	8147649	84	35	412	22451	11-3-2013	26	null	0	0	null
1365349023798	01-03-2013	8147649	84	35	412	22655	11-3-2013	27	null	0	0	null
1365434376094	01-03-2013	8147649	84	35	412	22854	11-3-2013	28	null	0	0	null
1365521504099	01-03-2013	8147649	84	35	412	23053	11-3-2013	29	null	0	0	null
1365606825946	01-03-2013	8147649	84	35	412	23334	11-3-2013	30	null	0	0	null
1365693725133	01-03-2013	8147649	84	35	412	23773	11-3-2013	31	null	0	0	null
1365780033956	01-03-2013	8147649	84	35	412	23971	11-3-2013	32	null	0	0	null
1365866101738	01-03-2013	8147649	84	35	412	24184	11-3-2013	33	null	0	0	null
1365952483418	01-03-2013	8147649	84	35	412	24416	11-3-2013	34	null	0	0	null
1366039296303	01-03-2013	8147649	84	35	412	24621	11-3-2013	35	null	0	0	null
1366125040932	01-03-2013	8147649	84	35	412	24770	11-3-2013	36	null	0	0	null
1366211318617	01-03-2013	8147649	84	35	412	24943	11-3-2013	37	null	0	0	null
1366297695354	01-03-2013	8147649	84	35	412	25112	11-3-2013	38	null	0	0	null
1366384323306	01-03-2013	8147649	84	36	412	25292	11-3-2013	39	null	0	0	null
1366470529755	01-03-2013	8147649	85	37	412	25459	11-3-2013	40	null	0	0	null
1366557011885	01-03-2013	8147649	85	37	412	25657	11-3-2013	41	null	0	0	null
1366643423355	01-03-2013	8147649	85	37	412	25903	11-3-2013	42	null	0	0	null
1366729954125	01-03-2013	8147649	85	37	412	26295	11-3-2013	43	null	0	0	null
1366816269564	01-03-2013	8147649	85	37	412	26860	11-3-2013	44	null	0	0	null
1366902614040	01-03-2013	8147649	85	37	412	27127	11-3-2013	45	null	0	0	null
1366990055098	01-03-2013	8147649	85	37	412	27391	11-3-2013	46	null	0	0	null
1367075909562	01-03-2013	8147649	85	37	412	27617	11-3-2013	47	null	0	0	null
1367162534101	01-03-2013	8147649	85	38	412	27816	11-3-2013	48	null	0	0	null
1367248335669	01-03-2013	8147649	85	38	412	28031	11-3-2013	49	null	0	0	null
1367335282976	01-03-2013	8147649	85	38	412	28198	11-3-2013	50	null	0	0	null
1367421803639	01-03-2013	8147649	85	38	412	28382	11-3-2013	51	null	0	0	null
1367508171668	01-03-2013	8147649	85	38	412	28613	11-3-2013	52	null	0	0	null
1367593894692	01-03-2013	8147649	85	38	412	28867	11-3-2013	53	null	0	0	null
