1363015440981	01-03-2013	8149851	56	27	768	9104	11-3-2013	0	null	0	0	lunardialer
1363101576569	01-03-2013	8149851	57	41	768	15175	11-3-2013	1	null	0	0	lunardialer
1363188109284	01-03-2013	8149851	57	43	768	16731	11-3-2013	2	null	0	0	lunardialer
1363274514008	01-03-2013	8149851	57	43	768	17509	11-3-2013	3	null	0	0	lunardialer
1363361267246	01-03-2013	8149851	57	43	768	18093	11-3-2013	4	null	0	0	lunardialer
1363447463118	01-03-2013	8149851	57	43	768	18538	11-3-2013	5	null	0	0	lunardialer
1363533949893	01-03-2013	8149851	57	43	768	18960	11-3-2013	6	null	0	0	lunardialer
1363620206601	01-03-2013	8149851	57	43	768	19348	11-3-2013	7	null	0	0	lunardialer
1363706148428	01-03-2013	8149851	57	43	768	19721	11-3-2013	8	null	0	0	lunardialer
1363792861328	01-03-2013	8149851	57	43	768	19973	11-3-2013	9	null	0	0	lunardialer
1363878557958	01-03-2013	8149851	58	44	768	20251	11-3-2013	10	null	0	0	lunardialer
1363965331041	01-03-2013	8149851	58	44	768	20537	11-3-2013	11	null	0	0	lunardialer
1364051306284	01-03-2013	8149851	58	44	768	20855	11-3-2013	12	null	0	0	lunardialer
1364137754989	01-03-2013	8149851	58	44	768	21106	11-3-2013	13	null	0	0	lunardialer
1364224691146	01-03-2013	8149851	58	44	768	21305	11-3-2013	14	null	0	0	lunardialer
1364311062888	01-03-2013	8149851	58	44	768	21484	11-3-2013	15	null	0	0	lunardialer
1364397403876	01-03-2013	8149851	58	44	768	21596	11-3-2013	16	null	0	0	lunardialer
1364483127494	01-03-2013	8149851	58	44	768	21787	11-3-2013	17	null	0	0	null
1364570164592	01-03-2013	8149851	58	44	768	21985	11-3-2013	18	null	0	0	null
1364655971002	01-03-2013	8149851	58	44	768	22118	11-3-2013	19	null	0	0	null
1364742743574	01-03-2013	8149851	58	44	768	22266	11-3-2013	20	null	0	0	null
1364829014808	01-03-2013	8149851	58	44	768	22427	11-3-2013	21	null	0	0	null
1364915981459	01-03-2013	8149851	58	44	768	22669	11-3-2013	22	null	0	0	null
1365002135414	01-03-2013	8149851	58	44	768	22846	11-3-2013	23	null	0	0	null
1365088383526	01-03-2013	8149851	58	44	768	23023	11-3-2013	24	null	0	0	null
1365176066977	01-03-2013	8149851	58	44	768	23276	11-3-2013	25	null	0	0	null
1365263635719	01-03-2013	8149851	58	44	768	23457	11-3-2013	26	null	0	0	null
1365348866890	01-03-2013	8149851	58	44	768	23656	11-3-2013	27	null	0	0	null
1365434279747	01-03-2013	8149851	58	44	768	23851	11-3-2013	28	null	0	0	null
1365521388876	01-03-2013	8149851	58	44	768	24051	11-3-2013	29	null	0	0	null
1365606705742	01-03-2013	8149851	58	44	768	24278	11-3-2013	30	null	0	0	null
1365693594102	01-03-2013	8149851	58	44	768	24455	11-3-2013	31	null	0	0	null
1365779971426	01-03-2013	8149851	58	44	768	24612	11-3-2013	32	null	0	0	null
1365866022306	01-03-2013	8149851	58	44	768	24721	11-3-2013	33	null	0	0	null
1365952406115	01-03-2013	8149851	58	44	768	24824	11-3-2013	34	null	0	0	null
1366039245118	01-03-2013	8149851	58	44	768	24902	11-3-2013	35	null	0	0	null
1366124990524	01-03-2013	8149851	58	44	768	25014	11-3-2013	36	null	0	0	null
1366211273618	01-03-2013	8149851	58	44	768	25112	11-3-2013	37	null	0	0	null
1366297653295	01-03-2013	8149851	58	44	768	25218	11-3-2013	38	null	0	0	null
1366384267954	01-03-2013	8149851	58	44	768	25344	11-3-2013	39	null	0	0	null
1366470453872	01-03-2013	8149851	58	44	768	25462	11-3-2013	40	null	0	0	null
1366556973541	01-03-2013	8149851	58	44	768	25557	11-3-2013	41	null	0	0	null
1366643379724	01-03-2013	8149851	58	44	768	25664	11-3-2013	42	null	0	0	null
1366729877526	01-03-2013	8149851	58	44	768	25832	11-3-2013	43	null	0	0	null
1366816212025	01-03-2013	8149851	58	44	768	25995	11-3-2013	44	null	0	0	null
1366902568634	01-03-2013	8149851	58	44	768	26107	11-3-2013	45	null	0	0	null
1366989936679	01-03-2013	8149851	58	44	768	26189	11-3-2013	46	null	0	0	null
1367075848749	01-03-2013	8149851	58	44	768	26289	11-3-2013	47	null	0	0	null
1367162442256	01-03-2013	8149851	58	44	768	26391	11-3-2013	48	null	0	0	null
1367248275214	01-03-2013	8149851	58	44	768	26470	11-3-2013	49	null	0	0	null
1367335208426	01-03-2013	8149851	58	44	768	26578	11-3-2013	50	null	0	0	null
1367421742718	01-03-2013	8149851	58	44	768	26553	11-3-2013	51	null	0	0	null
1367508075068	01-03-2013	8149851	58	44	768	26706	11-3-2013	52	null	0	0	null
1367593853707	01-03-2013	8149851	58	44	768	26737	11-3-2013	53	null	0	0	null
