1362408662634	01-03-2013	647871	80	8	638	12363	4-3-2013	0	Asian	1	0	totorotpa
1362495169897	01-03-2013	647871	78	11	638	20070	4-3-2013	1	Asian	1	0	totorotpa
1362581648655	01-03-2013	647871	75	13	638	23538	4-3-2013	2	Asian	1	0	totorotpa
1362668350677	01-03-2013	647871	77	14	638	26051	4-3-2013	3	Asian	1	0	totorotpa
1362754674403	01-03-2013	647871	75	16	638	28375	4-3-2013	4	Asian	1	0	totorotpa
1362841070435	01-03-2013	647871	76	17	638	30086	4-3-2013	5	Asian	1	0	totorotpa
1362927485485	01-03-2013	647871	79	19	638	31502	4-3-2013	6	Asian	1	0	totorotpa
1363014002513	01-03-2013	647871	79	19	638	32665	4-3-2013	7	Asian	1	0	totorotpa
1363100355807	01-03-2013	647871	80	20	638	33865	4-3-2013	8	Asian	1	0	totorotpa
1363186796646	01-03-2013	647871	80	20	638	35171	4-3-2013	9	Asian	1	0	totorotpa
1363273202063	01-03-2013	647871	81	21	638	35785	4-3-2013	10	Asian	1	0	totorotpa
1363359614632	01-03-2013	647871	81	21	638	36299	4-3-2013	11	Asian	1	0	totorotpa
1363445984355	01-03-2013	647871	81	21	638	36875	4-3-2013	12	Asian	1	0	totorotpa
1363532321469	01-03-2013	647871	81	21	638	37343	4-3-2013	13	Asian	1	0	totorotpa
1363618744080	01-03-2013	647871	81	21	638	37731	4-3-2013	14	Asian	1	0	totorotpa
1363705059425	01-03-2013	647871	81	21	638	38164	4-3-2013	15	Asian	1	0	totorotpa
1363791657471	01-03-2013	647871	81	21	638	38569	4-3-2013	16	Asian	1	0	totorotpa
1363877734563	01-03-2013	647871	82	22	638	38966	4-3-2013	17	Asian	1	0	totorotpa
1363964220367	01-03-2013	647871	82	22	638	39359	4-3-2013	18	Asian	1	0	totorotpa
1364050465898	01-03-2013	647871	82	22	638	39754	4-3-2013	19	Asian	1	0	totorotpa
1364136937423	01-03-2013	647871	82	22	638	40081	4-3-2013	20	Asian	1	0	totorotpa
1364223501914	01-03-2013	647871	82	22	638	40335	4-3-2013	21	Asian	1	0	totorotpa
1364309892311	01-03-2013	647871	82	22	638	40509	4-3-2013	22	Asian	1	0	totorotpa
1364396350791	01-03-2013	647871	82	22	638	40653	4-3-2013	23	Asian	1	0	totorotpa
1364482428849	01-03-2013	647871	82	22	638	40897	4-3-2013	24	Asian	1	0	null
1364569062879	01-03-2013	647871	82	22	638	41072	4-3-2013	25	Asian	1	0	null
1364655306918	01-03-2013	647871	82	22	638	41282	4-3-2013	26	Asian	1	0	null
1364741719760	01-03-2013	647871	82	22	638	41484	4-3-2013	27	Asian	1	0	null
1364828155925	01-03-2013	647871	82	22	638	41731	4-3-2013	28	Asian	1	0	null
1364914854800	01-03-2013	647871	82	22	638	41924	4-3-2013	29	Asian	1	0	null
1365001069513	01-03-2013	647871	82	22	638	42092	4-3-2013	30	Asian	1	0	null
1365087477325	01-03-2013	647871	82	22	638	42372	4-3-2013	31	Asian	1	0	null
1365174204723	01-03-2013	647871	82	22	638	42599	4-3-2013	32	Asian	1	0	null
1365262144316	01-03-2013	647871	83	23	638	42845	4-3-2013	33	Asian	1	0	null
1365347070405	01-03-2013	647871	83	23	638	43132	4-3-2013	34	Asian	1	0	null
1365433142693	01-03-2013	647871	83	23	638	43373	4-3-2013	35	Asian	1	0	null
1365519821769	01-03-2013	647871	83	23	638	43624	4-3-2013	36	Asian	1	0	null
1365605911631	01-03-2013	647871	83	23	638	43832	4-3-2013	37	Asian	1	0	null
1365692367098	01-03-2013	647871	83	23	638	44037	4-3-2013	38	Asian	1	0	null
1365778915494	01-03-2013	647871	83	23	638	44261	4-3-2013	39	Asian	1	0	null
1365865153317	01-03-2013	647871	83	23	638	44462	4-3-2013	40	Asian	1	0	null
1365951504498	01-03-2013	647871	83	23	638	44675	4-3-2013	41	Asian	1	0	null
1366038113563	01-03-2013	647871	83	23	638	44886	4-3-2013	42	Asian	1	0	null
1366124256361	01-03-2013	647871	83	23	638	45046	4-3-2013	43	Asian	1	0	null
1366210665609	01-03-2013	647871	83	23	638	45198	4-3-2013	44	Asian	1	0	null
1366297048889	01-03-2013	647871	83	24	638	45332	4-3-2013	45	Asian	1	0	null
1366383531925	01-03-2013	647871	84	25	638	45470	4-3-2013	46	Asian	1	0	null
1366469874637	01-03-2013	647871	84	25	638	45636	4-3-2013	47	Asian	1	0	null
1366556328583	01-03-2013	647871	84	25	638	45823	4-3-2013	48	Asian	1	0	null
1366642704046	01-03-2013	647871	84	25	638	46020	4-3-2013	49	Asian	1	0	null
1366729147762	01-03-2013	647871	85	27	638	46180	4-3-2013	50	Asian	1	0	null
1366815554998	01-03-2013	647871	85	27	638	46378	4-3-2013	51	Asian	1	0	null
1366901928007	01-03-2013	647871	85	27	638	46562	4-3-2013	52	Asian	1	0	null
1366988684912	01-03-2013	647871	86	28	638	46689	4-3-2013	53	Asian	1	0	null
1367074912489	01-03-2013	647871	86	28	638	46862	4-3-2013	54	Asian	1	0	null
1367161330157	01-03-2013	647871	86	28	638	47003	4-3-2013	55	Asian	1	0	null
1367247588583	01-03-2013	647871	86	28	638	47137	4-3-2013	56	Asian	1	0	null
1367334261539	01-03-2013	647871	86	28	638	47292	4-3-2013	57	Asian	1	0	null
1367420797944	01-03-2013	647871	86	28	638	47451	4-3-2013	58	Asian	1	0	null
1367507006544	01-03-2013	647871	86	28	638	47180	4-3-2013	59	Asian	1	0	null
1367593250800	01-03-2013	647871	86	28	638	47720	4-3-2013	60	Asian	1	0	null
