1362928801753	01-03-2013	595975	78	22	617	11156	10-3-2013	0	null	0	1	invistarcraft
1363015305476	01-03-2013	595975	76	27	617	19918	10-3-2013	1	null	0	1	invistarcraft
1363101451325	01-03-2013	595975	74	28	617	22181	10-3-2013	2	null	0	1	invistarcraft
1363187955861	01-03-2013	595975	74	28	617	23147	10-3-2013	3	null	0	1	invistarcraft
1363274377150	01-03-2013	595975	75	29	617	23755	10-3-2013	4	null	0	1	invistarcraft
1363361000106	01-03-2013	595975	75	29	617	24299	10-3-2013	5	null	0	1	invistarcraft
1363447324450	01-03-2013	595975	75	29	617	24748	10-3-2013	6	null	0	1	invistarcraft
1363533722599	01-03-2013	595975	76	30	617	25151	10-3-2013	7	null	0	1	invistarcraft
1363620017172	01-03-2013	595975	76	30	617	25531	10-3-2013	8	null	0	1	invistarcraft
1363705966150	01-03-2013	595975	76	30	617	25826	10-3-2013	9	null	0	1	invistarcraft
1363792682164	01-03-2013	595975	76	30	617	26113	10-3-2013	10	null	0	1	invistarcraft
1363878426276	01-03-2013	595975	76	30	617	26404	10-3-2013	11	null	0	1	invistarcraft
1363965146478	01-03-2013	595975	76	30	617	26672	10-3-2013	12	null	0	1	invistarcraft
1364051194035	01-03-2013	595975	76	30	617	26963	10-3-2013	13	null	0	1	invistarcraft
1364137642054	01-03-2013	595975	76	30	617	27206	10-3-2013	14	null	0	1	invistarcraft
1364224461490	01-03-2013	595975	76	30	617	27465	10-3-2013	15	null	0	1	invistarcraft
1364310914067	01-03-2013	595975	76	30	617	27681	10-3-2013	16	null	0	1	invistarcraft
1364397266983	01-03-2013	595975	76	30	617	27798	10-3-2013	17	null	0	1	null
1364482985483	01-03-2013	595975	76	30	617	27955	10-3-2013	18	null	0	1	null
1364570014487	01-03-2013	595975	76	30	617	28111	10-3-2013	19	null	0	1	null
1364655899228	01-03-2013	595975	76	30	617	28244	10-3-2013	20	null	0	1	null
1364742606073	01-03-2013	595975	75	32	617	28485	10-3-2013	21	null	0	1	null
1364828882640	01-03-2013	595975	75	32	617	28688	10-3-2013	22	null	0	1	null
1364915802913	01-03-2013	595975	76	33	617	28914	10-3-2013	23	null	0	1	null
1365001943956	01-03-2013	595975	76	34	617	29025	10-3-2013	24	null	0	1	null
1365088205219	01-03-2013	595975	76	34	617	29231	10-3-2013	25	null	0	1	null
1365175870164	01-03-2013	595975	76	34	617	29424	10-3-2013	26	null	0	1	null
1365263411864	01-03-2013	595975	76	34	617	29645	10-3-2013	27	null	0	1	null
1365348588910	01-03-2013	595975	76	34	617	29858	10-3-2013	28	null	0	1	null
1365434138447	01-03-2013	595975	76	34	617	30040	10-3-2013	29	null	0	1	null
1365521187214	01-03-2013	595975	76	34	617	30237	10-3-2013	30	null	0	1	null
1365606560364	01-03-2013	595975	76	34	617	30407	10-3-2013	31	null	0	1	null
1365693439504	01-03-2013	595975	76	34	617	30558	10-3-2013	32	null	0	1	null
1365779822945	01-03-2013	595975	76	34	617	30737	10-3-2013	33	null	0	1	null
1365865880492	01-03-2013	595975	76	34	617	30900	10-3-2013	34	null	0	1	null
1365952222188	01-03-2013	595975	77	35	617	31074	10-3-2013	35	null	0	1	null
1366039112517	01-03-2013	595975	77	35	617	31259	10-3-2013	36	null	0	1	null
1366124908218	01-03-2013	595975	77	35	617	31448	10-3-2013	37	null	0	1	null
1366211194450	01-03-2013	595975	78	36	617	31611	10-3-2013	38	null	0	1	null
1366297559491	01-03-2013	595975	78	36	617	31787	10-3-2013	39	null	0	1	null
1366384176130	01-03-2013	595975	78	37	617	31916	10-3-2013	40	null	0	1	null
1366470356962	01-03-2013	595975	78	37	617	32128	10-3-2013	41	null	0	1	null
1366556868794	01-03-2013	595975	78	37	617	32304	10-3-2013	42	null	0	1	null
1366643270357	01-03-2013	595975	78	37	617	32464	10-3-2013	43	null	0	1	null
1366729765333	01-03-2013	595975	78	37	617	32609	10-3-2013	44	null	0	1	null
1366816118631	01-03-2013	595975	78	37	617	32779	10-3-2013	45	null	0	1	null
1366902475101	01-03-2013	595975	78	37	617	32934	10-3-2013	46	null	0	1	null
1366989761930	01-03-2013	595975	79	38	617	33095	10-3-2013	47	null	0	1	null
1367075703525	01-03-2013	595975	79	38	617	33289	10-3-2013	48	null	0	1	null
1367162251788	01-03-2013	595975	79	38	617	33456	10-3-2013	49	null	0	1	null
1367248183989	01-03-2013	595975	79	38	617	33635	10-3-2013	50	null	0	1	null
1367335095140	01-03-2013	595975	79	38	617	33803	10-3-2013	51	null	0	1	null
1367421643108	01-03-2013	595975	79	38	617	33987	10-3-2013	52	null	0	1	null
1367507896588	01-03-2013	595975	79	38	617	34125	10-3-2013	53	null	0	1	null
1367593764531	01-03-2013	595975	79	38	617	34307	10-3-2013	54	null	0	1	null
