1362668803428	01-03-2013	7995087	68	20	600	6543	7-3-2013	0	big tits	1	0	kingbutthole
1362755260454	01-03-2013	7995087	65	25	600	9417	7-3-2013	1	big tits	1	0	kingbutthole
1362841541304	01-03-2013	7995087	69	28	600	10047	7-3-2013	2	big tits	1	0	kingbutthole
1362928189679	01-03-2013	7995087	69	28	600	10371	7-3-2013	3	big tits	1	0	kingbutthole
1363014671646	01-03-2013	7995087	70	29	600	10579	7-3-2013	4	big tits	1	0	kingbutthole
1363100873142	01-03-2013	7995087	71	30	600	10796	7-3-2013	5	big tits	1	0	kingbutthole
1363187359459	01-03-2013	7995087	71	30	600	10969	7-3-2013	6	big tits	1	0	kingbutthole
1363273685364	01-03-2013	7995087	71	30	600	11130	7-3-2013	7	big tits	1	0	kingbutthole
1363360302470	01-03-2013	7995087	69	31	600	11282	7-3-2013	8	big tits	1	0	kingbutthole
1363446596914	01-03-2013	7995087	69	31	600	11403	7-3-2013	9	big tits	1	0	kingbutthole
1363533030958	01-03-2013	7995087	69	31	600	11496	7-3-2013	10	big tits	1	0	kingbutthole
1363619343550	01-03-2013	7995087	69	31	600	11602	7-3-2013	11	big tits	1	0	kingbutthole
1363705456024	01-03-2013	7995087	69	31	600	11660	7-3-2013	12	big tits	1	0	kingbutthole
1363792111697	01-03-2013	7995087	67	32	600	11722	7-3-2013	13	big tits	1	0	kingbutthole
1363878070345	01-03-2013	7995087	68	33	600	11788	7-3-2013	14	big tits	1	0	kingbutthole
1363964688688	01-03-2013	7995087	68	33	600	11836	7-3-2013	15	big tits	1	0	kingbutthole
1364050827201	01-03-2013	7995087	68	33	600	11892	7-3-2013	16	big tits	1	0	kingbutthole
1364137262325	01-03-2013	7995087	68	33	600	11931	7-3-2013	17	big tits	1	0	kingbutthole
1364223958557	01-03-2013	7995087	68	33	600	11979	7-3-2013	18	big tits	1	0	kingbutthole
1364310310406	01-03-2013	7995087	68	33	600	12027	7-3-2013	19	big tits	1	0	kingbutthole
1364396814077	01-03-2013	7995087	68	33	600	12057	7-3-2013	20	big tits	1	0	kingbutthole
1364482686789	01-03-2013	7995087	68	33	600	12085	7-3-2013	21	big tits	1	0	null
1364569533211	01-03-2013	7995087	68	33	600	12132	7-3-2013	22	big tits	1	0	null
1364655566731	01-03-2013	7995087	68	33	600	12165	7-3-2013	23	big tits	1	0	null
1364742142809	01-03-2013	7995087	68	33	600	12220	7-3-2013	24	big tits	1	0	null
1364828485864	01-03-2013	7995087	68	33	600	12257	7-3-2013	25	big tits	1	0	null
1364915309441	01-03-2013	7995087	68	33	600	12301	7-3-2013	26	big tits	1	0	null
1365001487998	01-03-2013	7995087	68	33	600	12335	7-3-2013	27	big tits	1	0	null
1365087882105	01-03-2013	7995087	68	33	600	12378	7-3-2013	28	big tits	1	0	null
1365174832107	01-03-2013	7995087	68	33	600	12422	7-3-2013	29	big tits	1	0	null
1365262868665	01-03-2013	7995087	68	33	600	12457	7-3-2013	30	big tits	1	0	null
1365347776237	01-03-2013	7995087	68	33	600	12499	7-3-2013	31	big tits	1	0	null
1365433609585	01-03-2013	7995087	68	33	600	12547	7-3-2013	32	big tits	1	0	null
1365520501868	01-03-2013	7995087	68	33	600	12585	7-3-2013	33	big tits	1	0	null
1365606234738	01-03-2013	7995087	68	33	600	12612	7-3-2013	34	big tits	1	0	null
1365692892357	01-03-2013	7995087	68	33	600	12636	7-3-2013	35	big tits	1	0	null
1365779384378	01-03-2013	7995087	68	33	600	12665	7-3-2013	36	big tits	1	0	null
1365865508162	01-03-2013	7995087	68	33	600	12699	7-3-2013	37	big tits	1	0	null
1365951836429	01-03-2013	7995087	68	33	600	12736	7-3-2013	38	big tits	1	0	null
1366038645904	01-03-2013	7995087	68	33	600	12765	7-3-2013	39	big tits	1	0	null
1366124519617	01-03-2013	7995087	68	33	600	12792	7-3-2013	40	big tits	1	0	null
1366210913909	01-03-2013	7995087	68	33	600	12814	7-3-2013	41	big tits	1	0	null
1366297304641	01-03-2013	7995087	68	33	600	12856	7-3-2013	42	big tits	1	0	null
1366383841919	01-03-2013	7995087	68	33	600	12885	7-3-2013	43	big tits	1	0	null
1366470110510	01-03-2013	7995087	68	33	600	12916	7-3-2013	44	big tits	1	0	null
1366556570926	01-03-2013	7995087	68	33	600	12943	7-3-2013	45	big tits	1	0	null
1366642980383	01-03-2013	7995087	68	33	600	12973	7-3-2013	46	big tits	1	0	null
1366729442258	01-03-2013	7995087	68	33	600	13004	7-3-2013	47	big tits	1	0	null
1366815822229	01-03-2013	7995087	69	34	600	13054	7-3-2013	48	big tits	1	0	null
1366902193926	01-03-2013	7995087	69	34	600	13068	7-3-2013	49	big tits	1	0	null
1366989148632	01-03-2013	7995087	69	34	600	13091	7-3-2013	50	big tits	1	0	null
1367075305996	01-03-2013	7995087	69	34	600	13124	7-3-2013	51	big tits	1	0	null
1367161742721	01-03-2013	7995087	69	34	600	13167	7-3-2013	52	big tits	1	0	null
1367247876015	01-03-2013	7995087	69	34	600	13183	7-3-2013	53	big tits	1	0	null
1367334674612	01-03-2013	7995087	69	34	600	13214	7-3-2013	54	big tits	1	0	null
1367507413035	01-03-2013	7995087	69	34	600	13270	7-3-2013	56	big tits	1	0	null
1367593496485	01-03-2013	7995087	69	34	600	13294	7-3-2013	57	big tits	1	0	null
