1362928830481	01-03-2013	8082337	79	27	918	28744	10-3-2013	0	null	0	0	iFriends
1363015351362	01-03-2013	8082337	83	38	918	36145	10-3-2013	1	null	0	1	iFriends
1363101491338	01-03-2013	8082337	84	41	918	38017	10-3-2013	2	null	0	1	iFriends
1363188017335	01-03-2013	8082337	84	41	918	39256	10-3-2013	3	null	0	1	iFriends
1363274435424	01-03-2013	8082337	84	41	918	40227	10-3-2013	4	null	0	2	iFriends
1363361129202	01-03-2013	8082337	84	41	918	40781	10-3-2013	5	null	0	2	iFriends
1363447407623	01-03-2013	8082337	84	41	918	41257	10-3-2013	6	null	0	2	iFriends
1363533833335	01-03-2013	8082337	84	41	918	41694	10-3-2013	7	null	0	2	iFriends
1363620097398	01-03-2013	8082337	84	41	918	42072	10-3-2013	8	null	0	2	iFriends
1363706050038	01-03-2013	8082337	84	41	918	42385	10-3-2013	9	null	0	2	iFriends
1363792753036	01-03-2013	8082337	84	41	918	42672	10-3-2013	10	null	0	2	iFriends
1363878469654	01-03-2013	8082337	84	41	918	42853	10-3-2013	11	null	0	2	iFriends
1363965215624	01-03-2013	8082337	84	41	918	43312	10-3-2013	12	null	0	2	iFriends
1364051251101	01-03-2013	8082337	84	41	918	45991	10-3-2013	13	null	0	2	iFriends
1364137676841	01-03-2013	8082337	85	42	918	49037	10-3-2013	14	null	0	2	iFriends
1364224572132	01-03-2013	8082337	85	42	918	51078	10-3-2013	15	null	0	2	iFriends
1364310964477	01-03-2013	8082337	85	43	918	51450	10-3-2013	16	null	0	2	iFriends
1364397321753	01-03-2013	8082337	85	43	918	51582	10-3-2013	17	null	0	2	iFriends
1364483038901	01-03-2013	8082337	85	43	918	51751	10-3-2013	18	null	0	2	null
1364570094309	01-03-2013	8082337	85	43	918	51932	10-3-2013	19	null	0	2	null
1364655935541	01-03-2013	8082337	85	43	918	52058	10-3-2013	20	null	0	2	null
1364742683926	01-03-2013	8082337	85	43	918	52262	10-3-2013	21	null	0	2	null
1364828972141	01-03-2013	8082337	85	43	918	52436	10-3-2013	22	null	0	2	null
1364915865936	01-03-2013	8082337	85	43	918	52629	10-3-2013	23	null	0	2	null
1365002035521	01-03-2013	8082337	85	43	918	52742	10-3-2013	24	null	0	2	null
1365088282385	01-03-2013	8082337	85	43	918	52924	10-3-2013	25	null	0	2	null
1365175957157	01-03-2013	8082337	85	43	918	53104	10-3-2013	26	null	0	2	null
1365263509994	01-03-2013	8082337	85	43	918	53294	10-3-2013	27	null	0	2	null
1365348704172	01-03-2013	8082337	85	43	918	53453	10-3-2013	28	null	0	2	null
1365434170348	01-03-2013	8082337	85	44	918	53642	10-3-2013	29	null	0	2	null
1365521268782	01-03-2013	8082337	85	44	918	53793	10-3-2013	30	null	0	2	null
1365606608409	01-03-2013	8082337	85	44	918	53921	10-3-2013	31	null	0	2	null
1365693495551	01-03-2013	8082337	86	45	918	54033	10-3-2013	32	null	0	2	null
1365779882701	01-03-2013	8082337	86	45	918	54169	10-3-2013	33	null	0	2	null
1365865938306	01-03-2013	8082337	86	45	918	54292	10-3-2013	34	null	0	2	null
1365952300801	01-03-2013	8082337	86	45	918	54407	10-3-2013	35	null	0	2	null
1366039169046	01-03-2013	8082337	86	45	918	54534	10-3-2013	36	null	0	2	null
1366124947607	01-03-2013	8082337	86	45	918	54630	10-3-2013	37	null	0	2	null
1366211227300	01-03-2013	8082337	86	45	918	54740	10-3-2013	38	null	0	2	null
1366297599823	01-03-2013	8082337	86	45	918	54841	10-3-2013	39	null	0	2	null
1366384210411	01-03-2013	8082337	86	45	918	54937	10-3-2013	40	null	0	2	null
1366470403075	01-03-2013	8082337	86	45	918	55030	10-3-2013	41	null	0	2	null
1366556916089	01-03-2013	8082337	86	45	918	55131	10-3-2013	42	null	0	2	null
1366643330872	01-03-2013	8082337	84	46	918	55231	10-3-2013	43	null	0	2	null
1366729806474	01-03-2013	8082337	85	47	918	55334	10-3-2013	44	null	0	2	null
1366816167825	01-03-2013	8082337	85	47	918	55506	10-3-2013	45	null	0	2	null
1366902526197	01-03-2013	8082337	85	47	918	55602	10-3-2013	46	null	0	2	null
1366989842075	01-03-2013	8082337	85	48	918	55699	10-3-2013	47	null	0	2	null
1367075778043	01-03-2013	8082337	85	49	918	55803	10-3-2013	48	null	0	2	null
1367162324319	01-03-2013	8082337	85	49	918	55923	10-3-2013	49	null	0	2	null
1367248218847	01-03-2013	8082337	85	49	918	56030	10-3-2013	50	null	0	2	null
1367335148535	01-03-2013	8082337	85	49	918	56119	10-3-2013	51	null	0	2	null
1367421695377	01-03-2013	8082337	85	49	918	56061	10-3-2013	52	null	0	2	null
1367507965550	01-03-2013	8082337	85	49	918	56303	10-3-2013	53	null	0	2	null
1367593801218	01-03-2013	8082337	85	49	918	56377	10-3-2013	54	null	0	2	null
