1363015459477	01-03-2013	8146414	60	22	1682	3957	11-3-2013	0	null	0	0	hassak
1363101596677	01-03-2013	8146414	66	26	1682	5950	11-3-2013	1	null	0	0	hassak
1363188124046	01-03-2013	8146414	66	28	1682	6448	11-3-2013	2	null	0	0	hassak
1363274555021	01-03-2013	8146414	64	29	1682	6672	11-3-2013	3	null	0	0	hassak
1363361282709	01-03-2013	8146414	64	29	1682	6825	11-3-2013	4	null	0	0	hassak
1363447540914	01-03-2013	8146414	64	29	1682	6946	11-3-2013	5	null	0	0	hassak
1363533961157	01-03-2013	8146414	64	29	1682	7051	11-3-2013	6	null	0	0	hassak
1363620233343	01-03-2013	8146414	64	29	1682	7134	11-3-2013	7	null	0	0	hassak
1363706159593	01-03-2013	8146414	64	29	1682	7171	11-3-2013	8	null	0	0	hassak
1363792893625	01-03-2013	8146414	64	29	1682	7197	11-3-2013	9	null	0	0	hassak
1363878574977	01-03-2013	8146414	64	29	1682	7225	11-3-2013	10	null	0	0	hassak
1363965342052	01-03-2013	8146414	64	29	1682	7255	11-3-2013	11	null	0	0	hassak
1364051339434	01-03-2013	8146414	64	29	1682	7288	11-3-2013	12	null	0	0	hassak
1364137772310	01-03-2013	8146414	64	29	1682	7311	11-3-2013	13	null	0	0	hassak
1364224714866	01-03-2013	8146414	64	29	1682	7341	11-3-2013	14	null	0	0	hassak
1364311073731	01-03-2013	8146414	64	29	1682	7359	11-3-2013	15	null	0	0	hassak
1364397420646	01-03-2013	8146414	64	29	1682	7375	11-3-2013	16	null	0	0	hassak
1364483144973	01-03-2013	8146414	64	29	1682	7395	11-3-2013	17	null	0	0	null
1364570204568	01-03-2013	8146414	64	29	1682	7412	11-3-2013	18	null	0	0	null
1364655996558	01-03-2013	8146414	64	29	1682	7430	11-3-2013	19	null	0	0	null
1364742770185	01-03-2013	8146414	64	29	1682	7452	11-3-2013	20	null	0	0	null
1364829027637	01-03-2013	8146414	64	29	1682	7471	11-3-2013	21	null	0	0	null
1364916001175	01-03-2013	8146414	64	29	1682	7496	11-3-2013	22	null	0	0	null
1365002153379	01-03-2013	8146414	64	29	1682	7510	11-3-2013	23	null	0	0	null
1365088423900	01-03-2013	8146414	64	29	1682	7525	11-3-2013	24	null	0	0	null
1365176126374	01-03-2013	8146414	64	29	1682	7546	11-3-2013	25	null	0	0	null
1365263685858	01-03-2013	8146414	64	29	1682	7571	11-3-2013	26	null	0	0	null
1365348937864	01-03-2013	8146414	64	29	1682	7592	11-3-2013	27	null	0	0	null
1365434301332	01-03-2013	8146414	64	29	1682	7609	11-3-2013	28	null	0	0	null
1365521418777	01-03-2013	8146414	64	29	1682	7636	11-3-2013	29	null	0	0	null
1365606743597	01-03-2013	8146414	64	29	1682	7655	11-3-2013	30	null	0	0	null
1365693653489	01-03-2013	8146414	64	29	1682	7664	11-3-2013	31	null	0	0	null
1365779982500	01-03-2013	8146414	64	29	1682	7690	11-3-2013	32	null	0	0	null
1365866043945	01-03-2013	8146414	64	29	1682	7709	11-3-2013	33	null	0	0	null
1365952439212	01-03-2013	8146414	64	29	1682	7734	11-3-2013	34	null	0	0	null
1366039264382	01-03-2013	8146414	64	29	1682	7749	11-3-2013	35	null	0	0	null
1366125004666	01-03-2013	8146414	64	29	1682	7768	11-3-2013	36	null	0	0	null
1366211288281	01-03-2013	8146414	64	29	1682	7780	11-3-2013	37	null	0	0	null
1366297665893	01-03-2013	8146414	64	29	1682	7793	11-3-2013	38	null	0	0	null
1366384281215	01-03-2013	8146414	64	29	1682	7797	11-3-2013	39	null	0	0	null
1366470474254	01-03-2013	8146414	64	29	1682	7809	11-3-2013	40	null	0	0	null
1366556985452	01-03-2013	8146414	64	29	1682	7821	11-3-2013	41	null	0	0	null
1366643393184	01-03-2013	8146414	64	29	1682	7836	11-3-2013	42	null	0	0	null
1366729898672	01-03-2013	8146414	64	29	1682	7850	11-3-2013	43	null	0	0	null
1366816230596	01-03-2013	8146414	64	29	1682	7861	11-3-2013	44	null	0	0	null
1366902582714	01-03-2013	8146414	64	29	1682	7867	11-3-2013	45	null	0	0	null
1366989974725	01-03-2013	8146414	64	29	1682	7880	11-3-2013	46	null	0	0	null
1367075865479	01-03-2013	8146414	64	29	1682	7890	11-3-2013	47	null	0	0	null
1367162478237	01-03-2013	8146414	64	29	1682	7904	11-3-2013	48	null	0	0	null
1367248306748	01-03-2013	8146414	64	29	1682	7916	11-3-2013	49	null	0	0	null
1367335221508	01-03-2013	8146414	64	29	1682	7926	11-3-2013	50	null	0	0	null
1367421757664	01-03-2013	8146414	64	29	1682	7930	11-3-2013	51	null	0	0	null
1367508099258	01-03-2013	8146414	64	29	1682	7934	11-3-2013	52	null	0	0	null
1367593866685	01-03-2013	8146414	64	29	1682	7945	11-3-2013	53	null	0	0	null
