90847fc531a2a53cc8fe96ba2e852bc6f15ab4cf,44696514,0.7904650291001527
11800b95b52e1eaea2383303a619e8998867efd7,32725946,0.5787636113460667
8705925d7a97b3324f93ecad8a7d2370ea0584a7,99012833,1.7510578547274083
32b6ecffbe885f8940a8da79384ddb6ad8acb6b8,223137726,3.946226523973031
NA,182915683,3.234893233183002
dc0cab21d413dc6976eec6bb0650eaeb98cc593a,58310110,1.0312236609321057
9293508acbf81efb146faa2efd6b26a599958843,28655413,0.5067755814451637
691fbf63fcac9502567c4dfafd8a85bb8d304d6c,30843112,0.5454653896413325
f3f9677eeaeaada044ef483341cb530b88258120,29083141,0.5143400198254577
1469dc3f76ab7b25c36c87e072facb370df856b1,29229880,0.5169351226092033
66ede8a4d89dfa98721be2ae7c3a5dbc3c1cfafe,34662745,0.6130162127434854
f8cf9e2977b6e5b4ecb434eef036c6cd9cc77682,29340072,0.5188838858278876
c74ba40cf4fd989b9b69bc34842bafe627e814cf,41752224,0.7383947875477738
7f5fb045d290e00c056cb264af84d4e1e7fb1804,76846696,1.3590461616288598
31fd23387a8a4fe73008ff04b1d47e15599f94b7,37772500,0.6680127293973199
f73d8d9c8d53129d2823311c07f3d27124e9cb90,49280068,0.8715259177858368
3b0997503df0c9aba9abc4b7baa364ae812c5b62,78649928,1.3909366091781772
50893960455cb9625f2cf57f76cbf8c8b8649e7e,88565314,1.5662918031655482
7fdc562b0a22e1beabee9df714615addf17c2976,101457714,1.794295967901322
3f3c58ae42b9b422897ffc175014a2a4fcf16d7b,107956294,1.9092243989823157
4174b4701f02fcdfec453bd3f97096f464de80d8,36068058,0.6378693988653342
1392903d92ec7d56b297ad947fdb75f380d6608d,33254526,0.5881116335448842
81d1c01ae8374e861da37a80be4b021409e9c691,47416003,0.8385596288607191
172325a950d6068d4b258d4e826418da2d560019,30156981,0.5333310527021806
8c99c3a9284e493be632950b84cd789d08ed3e9d,55716316,0.9853519974352654
07134d59e417ca47eede1301f40e30f173cafa4a,35253369,0.6234614930476104
f747663e21299dcf57243759814e9e0aa647bc71,49502483,0.8754593627844179
ad0187da64a7be4a796c761ffdb2cf067d415560,32775519,0.5796403178133223
4142a9e85b716d2ea7307f47a83f583c6e0d198a,29694502,0.5251520373052929
8851928f8ddf75556f0d82d39bea74ff7c133ded,29746861,0.5260780146300268
