b791d9c0fa51e9532d2d0cdf4179cdf1cc463e31,1
c6d87a0d4bd0b87c318d8f2b47241af703b78f4f,1226
4534ae582740a62896df401ef910b73e4df97935,2
f6dce14b5a4faecec80b185a32820610f53b4310,1
271530fd1331b8ecc504cd1ab1eb99f8db924e5d,15
5c6bebb88ba6c90f89b822fe82cb51beba79ae61,2
cb58957b92c1f138ae5570094d3ce48967853333,2
2d44e6599a21988b14b3a66e80509f3cd894a7b4,1
9d2a828fc4bc88ca20841f202f2aef4693b01eac,10
875ac63a48949471a335a4219d8f0bfff1ce0f08,4
27c8b448d32a356436cd670b0370fffb4b90734c,26
2716d8e7e35ebbc53aa52622046059cff23aeae3,101
da1182392de9c7ac818570a75590a573fb82458f,79
e78244a097ee640c5381bfb359671245e3dfee4c,5
861d8743752521e26c42cbd35590cab66aafc845,153
70111b069c8a0558efb6119f5fdacda8e776659d,1
7c5262404c5a6cfc168dbb4ca19a46d05d1c2e61,108
5a204e0325c43d86ff534beef04a1d91a0e9dcc7,178
555f66ab5b4f0ff193003e3e6cf6e384a90209d2,175
b6b2cb4c4369500193aee4624acbc065d98212bf,16
e4b273f6c1148e6366b54098f770c1566d2c38ba,2
d59d0f9d475a679066ff3d70bedebd1eaf056ad6,17973
b53aab553423bea8eecd5638c455cfea4c5101c4,18
ce00cb4dc417e52d791573e71427fb8ecb2fa3de,18
8b6c5de467f158a67d12d8b65d63465cf4b1cfd1,21
e0e482aa8c8e7a3f2050af6c9b585418cec67d80,37
1ba4bc19abf0aafae4f49366c37954722ad5e479,195
0a16be94f6261cb173109f92b7a6630d1a048160,1
c7ebed29be1a92ec7decf09702fbe26b6ad46546,48
729140abc59ab146f8ca006cdd6186e9f89bc687,4
988bc19a0aa4f6b261d50e0eda21fff8af4085bd,84
799793eadf6024c315a668cfb91001ecae54bf66,3
bc57a906c4ba396ad8ca6529adaa416c0316849f,6
766cdbc1408624fdf6baa02fd21d1a8154b4d9ac,80
6b90592ae07e002ee4741407cab8d7b4b24d4fa4,7
77196733cc40c12ca8e79cfc0fe66f46049d687d,69
ef17d9ea6a49b3a8a1b7999e0fa7c53d020b1f49,8
9722ab22a226bac0593efbd71d679c9691af067a,5
84559c16f1a1aeff192aeea649f67a5c1b2c0632,43
eeb894d5044694e72c5320fa111d4e299b80fc7e,34
4d11bde7f80e24f0f85f5881561acc921894b68c,7
cf7014146a4e6d8deef642fb12d1947ebb12d5b6,9
3816c9dcaca4215e0f90784a917ccc5a2a21a044,3
273dd7a0ed447622d2c93fb5613d635b2236bc40,232
ddc4fd28e4fc59988659efc641a84e27161e0a13,29
6a765c14a45e3a527c647a5148b0d1a88198161a,4
1b7985adfb0e266dcc2559c06780766bf3dc7394,26
34ae9b49dd033bf3bc1f8b9180c32a82cdc72a01,3
16db971f2eb2b8c55fc20f8b0d3852408a86a562,42
290cd03e0cdd58eb09c02ced72e81ad17d5170d4,30
6dbeb4893d728fcef06d45f526f5af4e8b12bf71,3
76c55b7b2a3e3bff314b67da2129b40ab445ef0e,98
5366be084bf699b48aa23e7cbb523dfb85afa806,37
dd3e79c82a0858785c4e50d4e6bd01bf3e93e57e,205
b2f6b5312112e38f3b96be7c3390b9b9c5d7b457,5
5a68c3d6ac98cb33af1d559dccd98d9803b2558e,453
f7a39d370f95e0ddee63929ceccc7d7375f33a0d,33
8ff053ab59fd5d238e347b97ac858a5bbc5f78c7,10
66fc58ea34201955c64ad8156def9e85ceb03e11,34
89188d61582cf4381996dab63b644e3195c5c793,32
4245c4e6707526a629b4fb8a53eacb4af55b9d30,2
6cd1039f61f454fa77e3ae2558b123b54c9ba780,3
93192c61942b71bb4d43f7d940742a0b9801bf03,4
0b8ba81c9d7b1193e223ed0c7f48a08f077cf3a6,2
83ffa9b46481b6ded289afea1232df0e411cd741,3
bf18a2d2184e245e7d90e4e39675cd1e50df8fdd,3
e83c5a05748360fc9ab64a731c7e8fccb0a84245,1
845f0e3ecfcec8c67edc2409099f21e7ec92287b,1
19e9a795ee9a76a0667bc8572027d0ed92853545,90
cf28b738b98cf523559e43ba5c3995faa3c7e859,2
472d3ac69da57d6d44b786dea4414960272458dd,54
fac5c88507214bcd0d399afb8b9b8a0f67e96597,8
920d3221f3df2ac70506b19c4292d4df23da79f2,14
bd6537f696957aa66f3cc16b1c47418b81008dea,18
48583a72405c83f2e8416fc2f1ed72a191a3bcb6,39
9ab50f27d4201db9b28483ba83c48ebafbb2aa17,27
4a5437fee1b57f1ffb045be132f5a33163e2e405,3
367c24f43449cc1a305202451213f81396adc892,6
6b3c456f82c3a083ff894460b2e319c77a25d445,578
8c6030df434a5e519a768296273ff7a886159ae7,25
4994416e4ddfe10c9b122bf552ba4f945911fde8,18
08f7a187eda9b9090748da70813876deade38a4d,1
faf519ca9bc497d0396e56c32eb91a1d9996a8fa,18
946bc724da0765258d7eda96717897f793fdc30c,8
c646846191ac2b3e7329c19abb486f57b77c0b31,115
fd8007f8ae463db8c73d5502adee045a96abb8cc,9
3c7c1be2231dc3c4a09e83a9e6bce5ef8029382e,7
0e3b93da513c8c0a1dbc73758d4ddc751a7fdb38,41
1b31a6d37315322af960060951bf65da67441140,7
e67d59f7ee831d5dddb48d4a00becd0cd55696aa,16
4566048facae9e00567301c8f5d97f1463cf6d0a,34
d2c34626f05671cb66011476cf75b008aa04437a,49
e720579f602c0dbc9a6a96fd26c2262996426550,5
ecad7abf13868d15b6771ad3c9590cf3ba868879,2
4d93dcda3edb6c2cb2a960c0a003d39d268c9465,8
4320ca145529028408fc67e9dc6931a633c17f80,1
4fd8c03f971504f80a43f00e590dc651e79f125a,2
ef8fea8cf232870b0082ac5ce40b6c25c8c46f10,11
8de123111153d7a26bfcdb7c4375346f5b229792,1
6a0da2d8d848a23f3434b0bec7d4ac250a4eed2c,24
83fcbf43d0853a8280ed8c0b662d5ff21109e84b,13
3f15fadf27d706b838ef1030d29358175a69808f,39
938de5935457b8bbf16503d203af29ba1c8664dc,26
fae8799540a93768a955bf35e054e51025bac0be,36
410a4580f8bebc7e1294b2af7aa18dee5bdd114c,138
eda60a94fb0f2e7e70d50f1f39e7932d03ea9d74,20
bd9ada99faa2ba7bd53a70ce1f25355d09f14332,8
3aea2c6663f590ae293122c32cf059479455c429,10
a64a84ca6ecf91b177d200e9a579cec8e4c51b68,1
0dbb1538bbba936d7f00c9e149f8a91ad5a9458b,111
95a0efdb7120eae5fcfae3e67c26e99040631485,59
ee6663e1e2c3c916d3160d19cf81d89c11885415,2
ba1426a28a67ddcf4bb3a79ce36a69b934af3fcd,37
170237ce45c4fc646fd032118a2d854fda67f695,4
d4387f9bc7eeac1749296290fad0e8ef792d4105,69
18405b59cbd43c237952322cde13bed9a8020edd,26
aaa2dab026bd0c44c6316c527a617b20e84feb9f,76
456d3e7ba34a0fc3ac58e29c15e41ff97c7e51f8,124
49fd15500e92dec18e69c7cd4a67e95ed78dd1b4,110
2abe6ee8dc534fc23f99701ce219e11c6a351806,4
6da058b2089dbebf26f6ecff984cd5dadf01bc58,22
8d59da917df709f50080962185721443d9a7ef9d,2
341ffd17af074eb60e0118e1270eaf4cd5eef84a,56
f06b05f8c1a3eb4f322d3fd88e2b5bcd76e9b5a5,11
144d547c0e8d521835331c7c4bbdedefadbc8502,7
22eb1a3a9cdd7cf36451709828f2a0734f5bce44,61
ca31526ec0a55a55a02f76507137307622eb9b3a,7
7f1345c21ae0a6aa1dffa4861c6ade60f87f8f30,109
e3ffb6ea70030dd1022bc485d0f494472ab36192,6
604994696252191fa5e61d3d038ef25b2ba6ea3a,3
56c944688ecc2cf6c1e51b9257fe13413798ff54,5
b5ba406cdd142754a1ca306c323128a94204e5b9,195
57d09c3367be2524fb085e86366b358286863db7,10
f5554eb7deafe01d958378b8f0765b2e4824a3e1,71
fe3ce11b6c894f45cf771825ff48bf1d78f6636f,633
4646b025988af33e2d73d3ae8a7dc196067159d7,20
8981df05f454d15cd03033464149d28fac5bfae8,1488
521bb38f74984a6b96a9630138d8921e941e789b,7
